id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
4038100360,20150210T000000,3,1.5,1340.0,8856,1.0,0,0.0,4,7.0,1340,0,1959,0,98008,47.6094,-122.126,1850,8740,4.662
1323089107,20150121T000000,3,2.5,2330.0,33750,2.0,0,0.0,3,9.0,2330,0,1983,2001,98045,47.4787,-121.723,2270,35000,5.85
7153400010,20140812T000000,3,2.0,1390.0,10155,1.0,0,0.0,3,7.0,1130,260,1980,0,98003,47.2575,-122.305,1790,10155,1.905
3530510041,20140723T000000,2,1.75,1240.0,2493,1.0,0,0.0,4,8.0,1240,0,1985,0,98198,47.3813,-122.322,1270,4966,1.885
8856004730,20140917T000000,2,2.75,1590.0,20917,1.5,0,0.0,3,5.0,1590,0,1920,0,98001,47.2786,-122.25,1310,6000,1.9995
1498300775,20140624T000000,2,2.25,930.0,747,2.0,0,0.0,3,8.0,630,300,2007,0,98144,47.5844,-122.316,940,6000,3.55
3448900210,20141014T000000,4,2.5,2520.0,6023,2.0,0,0.0,3,9.0,2520,0,2014,0,98056,47.5137,-122.167,2520,6023,6.10685
1959702045,20141119T000000,2,1.0,1240.0,5500,1.0,0,0.0,3,7.0,1240,0,1954,0,98102,47.6461,-122.317,2080,4400,9.0
7151700360,20141211T000000,5,3.25,2680.0,3011,2.0,0,0.0,3,9.0,1870,810,1910,2014,98122,47.6115,-122.287,3440,5165,10.2895
6046400465,20141028T000000,3,1.0,1480.0,5100,1.5,0,,3,7.0,1480,0,1938,1959,98103,47.6915,-122.348,1300,5100,3.975
303000220,20150421T000000,4,2.0,2270.0,18450,1.0,0,0.0,3,7.0,2270,0,1961,0,98001,47.3264,-122.262,2150,18450,3.75
5708500315,20140623T000000,5,2.0,2130.0,4180,1.5,0,0.0,5,7.0,1270,860,1926,0,98116,47.575,-122.388,1710,4180,6.15
7524200180,20141023T000000,4,2.0,1690.0,7728,1.5,0,0.0,4,7.0,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,2.07
4358700164,20141113T000000,2,1.5,980.0,1296,2.0,0,0.0,3,7.0,840,140,2001,0,98133,47.7075,-122.336,1100,1228,2.6
7129304105,20140729T000000,4,2.0,1760.0,5500,1.0,0,1.0,3,7.0,780,980,1925,2004,98118,47.5183,-122.265,1510,5500,2.85
1219000043,,5,1.75,2320.0,8100,1.0,0,0.0,4,7.0,1160,1160,1956,0,98166,47.4631,-122.341,1410,7271,3.15
7300400670,20140729T000000,4,2.5,1850.0,5880,2.0,0,0.0,3,8.0,1850,0,1998,0,98092,47.3322,-122.173,2370,6500,2.77
322069153,20140827T000000,3,2.5,2280.0,213879,2.0,0,0.0,3,8.0,2280,0,1994,0,98038,47.4213,-122.033,2380,178160,3.6425
1951500030,20150204T000000,3,1.0,1090.0,10620,1.5,0,0.0,3,7.0,1090,0,1959,0,98032,47.3748,-122.294,1380,10620,1.4
7186800120,20150311T000000,4,3.0,1780.0,4228,1.0,0,,3,7.0,1780,0,1953,0,98118,47.5488,-122.287,1730,5304,3.5
7211401485,20140606T000000,2,1.0,780.0,5000,1.0,0,0.0,4,6.0,780,0,1943,0,98146,47.5112,-122.357,1030,5000,2.85
8562900520,20140612T000000,5,3.5,3690.0,11928,2.0,0,0.0,3,9.0,2540,1150,2006,0,98074,47.6108,-122.06,2640,11928,6.4
3126049411,20141209T000000,2,2.5,1100.0,1760,3.0,0,0.0,3,7.0,1100,0,1997,0,98103,47.6972,-122.35,1200,1415,3.4
6632300212,20140505T000000,3,3.0,1571.0,2017,3.0,0,0.0,3,8.0,1571,0,2008,0,98125,47.7338,-122.309,1520,1497,3.6675
421049114,20141009T000000,3,1.0,910.0,11117,1.0,0,0.0,3,7.0,910,0,1955,0,98003,47.3432,-122.309,1490,8416,1.28
4067600160,20150402T000000,3,3.5,3240.0,23522,2.0,0,0.0,3,10.0,2130,1110,1992,0,98010,47.3388,-122.033,3180,23273,9.025
9406500600,20150205T000000,2,1.5,1068.0,1452,2.0,0,0.0,3,7.0,1068,0,1990,0,98028,47.753,-122.244,1078,1357,2.3995
4307330180,20150328T000000,3,2.5,1670.0,5090,2.0,0,,3,7.0,1670,0,2003,0,98056,47.4799,-122.18,2560,4851,3.48
5026900235,20140911T000000,4,3.25,2910.0,1880,2.0,0,3.0,5,9.0,1830,1080,1914,0,98122,47.616,-122.282,3100,8200,18.5
267000130,20140603T000000,5,2.5,2070.0,12000,1.0,0,0.0,4,7.0,1340,730,1967,0,98008,47.626,-122.104,2090,12000,6.13
1795910420,20141031T000000,3,2.5,2100.0,7851,2.0,0,0.0,3,8.0,2100,0,1986,0,98052,47.7242,-122.105,2100,8187,5.15
622079089,20140616T000000,4,2.5,2040.0,109336,1.5,0,0.0,4,8.0,2040,0,1973,0,98038,47.4193,-121.958,2370,133729,3.75
7558700030,20150413T000000,6,6.0,7390.0,24829,2.0,1,4.0,4,12.0,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619,53.0
2919201095,20150327T000000,3,1.0,1270.0,3840,1.5,0,0.0,3,7.0,1270,0,1926,0,98103,47.6896,-122.357,1270,4175,5.4
626049102,20150324T000000,4,1.75,2360.0,8116,1.0,0,0.0,4,7.0,1180,1180,1916,1970,98133,47.7635,-122.335,1670,8160,3.9795
1523059066,20150219T000000,3,2.0,2160.0,105415,1.0,0,0.0,3,10.0,2160,0,1991,0,98059,47.4806,-122.152,2760,9620,8.95
1862900160,20140703T000000,3,2.0,1180.0,7793,1.0,0,0.0,4,7.0,1180,0,1992,0,98031,47.4053,-122.181,1720,7793,2.659
2025701060,20141117T000000,3,2.25,1370.0,7087,2.0,0,,3,7.0,1370,0,1993,0,98038,47.3504,-122.035,1400,6600,2.645
5112800421,20140723T000000,4,2.0,1440.0,7950,1.0,0,0.0,5,6.0,1440,0,1962,0,98058,47.4517,-122.082,1530,20037,2.255
3224510080,20141120T000000,4,3.0,3350.0,23781,1.0,0,0.0,4,9.0,2020,1330,1979,0,98006,47.56,-122.132,2870,12036,8.05
8682281170,20141113T000000,2,1.75,1510.0,6852,1.0,0,0.0,3,8.0,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,4.49
1370802600,20140703T000000,3,3.25,3620.0,4000,2.0,0,0.0,3,10.0,2730,890,2005,0,98199,47.6393,-122.403,1910,5000,10.15
9323610110,20150112T000000,4,2.5,2870.0,11304,2.0,0,,3,9.0,2870,0,1980,0,98006,47.5547,-122.154,2690,9940,7.1
2877100235,20141222T000000,5,2.0,2400.0,3500,1.5,0,0.0,3,8.0,1900,500,1911,0,98103,47.6762,-122.356,1520,4000,6.5
1515920090,20140919T000000,3,2.5,2440.0,18674,2.0,0,0.0,4,8.0,2440,0,1994,0,98042,47.3672,-122.126,2530,10603,3.5
4442800012,20141218T000000,3,2.5,1600.0,1311,3.0,0,0.0,3,8.0,1600,0,2005,0,98117,47.6903,-122.394,1390,1321,4.65
2120069003,20141124T000000,3,1.0,1000.0,223462,1.0,0,2.0,4,6.0,1000,0,1933,0,98022,47.2099,-122.043,1710,105850,2.2
2473251090,20140619T000000,4,1.75,1530.0,8750,1.5,0,0.0,4,7.0,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,2.699
3797300190,20140708T000000,4,2.5,1920.0,8562,2.0,0,2.0,4,7.0,1920,0,1994,0,98022,47.1932,-122.008,1820,8628,3.0895
7140200250,20150112T000000,4,2.75,1910.0,7210,1.0,0,0.0,4,7.0,1430,480,1980,0,98030,47.3693,-122.169,1750,7446,2.0
5104540240,,4,2.5,3190.0,7399,2.0,0,0.0,3,10.0,3190,0,2006,0,98038,47.3558,-122.004,3250,7323,6.099
1422029117,20140711T000000,3,1.75,1640.0,53400,1.0,0,0.0,4,7.0,1640,0,1966,0,98070,47.3944,-122.506,1850,380279,3.19
3831250130,20140825T000000,3,2.5,2313.0,5700,2.0,0,0.0,3,9.0,2313,0,2011,0,98030,47.3572,-122.202,2323,5701,3.7
3226049267,20150425T000000,3,1.0,1200.0,5525,1.0,0,0.0,2,7.0,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,2.895
2025701390,,3,2.25,1900.0,7479,2.0,0,0.0,4,7.0,1900,0,1992,0,98038,47.3495,-122.037,1520,6559,3.16
2459960030,20140815T000000,4,2.5,,5607,2.0,0,0.0,3,7.0,2060,0,2002,0,98058,47.4365,-122.144,2060,5367,3.43888
7017200055,20150113T000000,4,3.0,2720.0,7570,2.0,0,0.0,3,9.0,2720,0,2008,0,98133,47.7113,-122.349,1770,5705,5.6
3869900036,20140725T000000,3,2.5,1420.0,814,2.0,0,0.0,3,8.0,1140,280,2008,0,98136,47.5429,-122.387,1340,1382,4.513
1201500010,20150330T000000,4,2.5,2190.0,12690,1.0,0,2.0,3,8.0,1170,1020,1973,0,98033,47.6627,-122.189,2630,10843,8.33
8731980880,20141222T000000,4,2.25,,8000,1.0,0,0.0,4,9.0,1630,550,1975,0,98023,47.317,-122.378,2310,8000,3.4
2407000145,20150120T000000,3,1.0,1140.0,8775,1.0,0,0.0,3,,990,150,1942,0,98146,47.4824,-122.336,1300,8775,1.972
9284802825,20140724T000000,2,1.75,1160.0,8625,1.0,0,0.0,4,6.0,1160,0,1941,0,98106,47.5509,-122.366,960,5750,3.12
3126049500,20140522T000000,3,1.5,1360.0,885,3.0,0,0.0,3,8.0,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,3.59
2493200325,20150509T000000,4,1.5,1440.0,3200,1.0,0,1.0,4,7.0,960,480,1960,0,98136,47.5269,-122.383,1650,6400,5.895
8648900040,20140709T000000,3,2.5,1790.0,3078,2.0,0,0.0,3,8.0,1790,0,2010,0,98027,47.5638,-122.094,1890,3078,5.3
6370000070,20140919T000000,4,1.5,1890.0,6052,1.0,0,0.0,4,7.0,1890,0,1955,0,98125,47.7055,-122.3,1510,6072,3.59
7749500160,20150409T000000,4,1.5,1180.0,8058,1.0,0,0.0,5,7.0,1180,0,1969,0,98092,47.2966,-122.19,1800,9348,2.2
2768100186,20140618T000000,3,3.5,1360.0,1419,2.0,0,0.0,3,8.0,1040,320,2007,0,98107,47.6697,-122.371,1560,1977,5.15
6979900080,20141125T000000,3,2.5,,26359,1.0,0,0.0,3,8.0,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,6.35
9485700175,20140930T000000,2,1.0,860.0,12160,1.0,0,0.0,4,6.0,860,0,1921,0,98106,47.5267,-122.361,1010,7611,3.1
5100402644,20141119T000000,4,1.5,1430.0,6380,1.5,0,0.0,4,7.0,1130,300,1945,0,98115,47.6942,-122.319,1570,6380,5.25
3731800055,20140605T000000,4,1.0,2000.0,4676,1.5,0,0.0,3,7.0,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,4.5
7202380340,20140903T000000,3,2.5,1690.0,3827,2.0,0,0.0,3,7.0,1690,0,2005,0,98053,47.6768,-122.029,1690,3129,4.49
8155820110,20150325T000000,3,1.75,1460.0,7203,1.0,0,0.0,3,7.0,1460,0,1990,0,98056,47.5049,-122.189,1570,7203,3.55
8835401250,20150506T000000,6,2.75,4430.0,6440,2.0,0,3.0,3,10.0,2680,1750,1964,2015,98118,47.5462,-122.265,3530,7314,14.85
7436200040,20141105T000000,5,2.5,,9652,1.0,0,0.0,4,8.0,1390,1390,1967,0,98001,47.3444,-122.271,1790,9652,2.9
825059178,20140923T000000,4,3.75,4475.0,20424,2.0,1,4.0,3,12.0,2659,1816,1999,0,98033,47.6646,-122.208,4340,5250,25.74
3211700045,20150128T000000,4,2.5,2300.0,11165,2.0,0,0.0,4,8.0,2300,0,1979,0,98008,47.5794,-122.118,2170,11165,5.92
3303850390,20141212T000000,5,5.5,7400.0,18898,2.0,0,3.0,3,13.0,6290,1110,2001,0,98006,47.5431,-122.112,6110,26442,29.83
6669010120,20140624T000000,4,2.5,2510.0,7992,1.0,0,0.0,3,8.0,1610,900,1978,0,98032,47.3715,-122.285,2030,7992,3.19
2612000390,20140615T000000,3,2.5,1890.0,4838,2.0,0,0.0,3,8.0,1730,160,2002,0,98168,47.4802,-122.279,1910,7409,2.6995
2111010080,20140617T000000,3,2.5,3040.0,7232,2.0,0,0.0,3,7.0,3040,0,2003,0,98092,47.3355,-122.168,2760,6926,3.3
1773101340,20150202T000000,4,2.75,1920.0,4400,1.0,0,0.0,4,6.0,960,960,1906,0,98106,47.5532,-122.365,1040,4400,3.9995
5127001320,20141125T000000,3,1.75,1520.0,9600,1.0,0,0.0,4,7.0,1520,0,1967,0,98059,47.473,-122.149,1590,10183,1.9
1786200010,20150514T000000,4,2.5,2580.0,11780,2.0,0,0.0,3,9.0,2580,0,2003,0,98038,47.3658,-122.04,2410,8403,4.565
7844200415,20140702T000000,3,3.0,3700.0,10375,2.0,0,0.0,3,9.0,3700,0,1982,0,98188,47.4286,-122.291,2130,9132,4.89
1546600230,20140818T000000,3,2.5,2040.0,10033,1.0,0,0.0,4,8.0,1420,620,1974,0,98005,47.6375,-122.173,2260,10115,7.26
2770603523,20150422T000000,3,2.5,1410.0,1250,2.0,0,0.0,3,8.0,1140,270,2010,0,98119,47.6515,-122.375,1720,2825,5.3
7625701386,20140516T000000,3,1.75,2150.0,4333,1.0,0,0.0,3,7.0,1200,950,1956,0,98136,47.5537,-122.388,1480,6500,4.3
7517500611,20140521T000000,3,2.5,2020.0,1159,3.0,0,3.0,3,8.0,2020,0,2000,0,98103,47.6617,-122.356,1920,3600,7.2
7856410020,20150309T000000,2,2.5,3010.0,16050,1.0,0,3.0,4,9.0,1260,1750,1976,0,98006,47.5643,-122.16,3010,11612,9.9816
2461900550,20141216T000000,4,1.75,,6000,1.0,0,0.0,5,7.0,1020,1020,1943,0,98136,47.5507,-122.383,1440,6000,5.0
2806800120,20140610T000000,4,2.5,2530.0,7563,1.0,0,,3,7.0,1440,1090,1978,0,98011,47.7762,-122.21,1960,7811,4.0
8649900160,20141205T000000,4,3.0,2820.0,11500,2.0,0,0.0,3,10.0,2820,0,1991,0,98075,47.5826,-122.028,2770,9694,6.925
6150700264,20150224T000000,3,1.0,1390.0,6160,1.0,0,0.0,4,7.0,1390,0,1949,0,98133,47.7289,-122.338,1230,6160,3.96
7696630170,20140605T000000,4,2.5,2068.0,7242,2.0,0,0.0,4,7.0,2068,0,1976,0,98001,47.3318,-122.281,1560,7524,2.76
4443800555,20140716T000000,3,1.75,1770.0,3880,1.0,0,,3,8.0,1300,470,1963,0,98117,47.6846,-122.392,1430,3880,6.67
5153200358,20141029T000000,5,1.75,2460.0,16000,1.0,0,0.0,3,7.0,1230,1230,1957,0,98023,47.3305,-122.351,1990,16000,2.4
6700390210,20140708T000000,3,2.5,1600.0,2788,2.0,0,0.0,4,,1600,0,1992,0,98031,47.4034,-122.187,1720,3605,2.45
200500700,20140612T000000,3,2.5,2120.0,9736,2.0,0,0.0,3,9.0,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,5.31
9150100020,20150211T000000,3,1.0,1380.0,7282,1.5,0,0.0,5,6.0,1380,0,1915,0,98002,47.3006,-122.223,860,4826,1.89
164000174,20140908T000000,3,1.0,1010.0,6300,1.0,0,,3,7.0,1010,0,1957,0,98133,47.7304,-122.352,1480,7480,3.0
1310980110,20140717T000000,3,2.25,1920.0,7840,2.0,0,0.0,4,8.0,1920,0,1982,0,98032,47.3631,-122.276,2170,7210,2.99
3298300140,20141024T000000,3,1.0,1210.0,6650,1.0,0,0.0,3,6.0,1210,0,1959,0,98008,47.6214,-122.12,990,7590,3.55
1924069039,20140519T000000,5,3.25,4180.0,49222,2.0,0,0.0,4,8.0,2880,1300,1979,0,98027,47.5488,-122.094,3170,8029,8.69
7214400095,20141027T000000,3,2.0,2040.0,4841,1.0,0,0.0,4,7.0,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,6.675
1088800470,20141028T000000,3,2.5,2550.0,10355,2.0,0,0.0,3,9.0,2550,0,1990,0,98011,47.739,-122.203,2550,10084,5.475
8946750020,20150507T000000,3,2.25,1552.0,3677,2.0,0,,3,7.0,1552,0,2012,0,98092,47.3205,-122.178,1677,3677,2.64
2193310320,20150306T000000,4,2.5,2330.0,7064,1.0,0,0.0,4,8.0,1780,550,1984,0,98052,47.6955,-122.097,1740,8075,5.95
395300650,,3,1.0,1060.0,9663,1.0,0,0.0,3,7.0,1060,0,1967,0,98034,47.7244,-122.226,1320,10162,3.2625
8572900275,20140625T000000,2,1.0,780.0,3475,1.0,0,0.0,4,5.0,780,0,1930,0,98045,47.4944,-121.789,1210,6769,2.86
4317700085,20150122T000000,4,1.0,1660.0,10656,1.5,0,0.0,4,7.0,1180,480,1920,0,98136,47.5391,-122.385,1120,8816,5.35
318300040,20140923T000000,5,3.25,3990.0,13087,2.0,0,0.0,3,9.0,2400,1590,1991,0,98042,47.3632,-122.061,2580,13633,6.49
2436700280,20140528T000000,4,1.75,2330.0,4000,2.0,0,0.0,5,8.0,1300,1030,1924,0,98105,47.666,-122.289,2040,4000,8.4
13001215,20150305T000000,3,1.0,1100.0,5100,1.0,0,0.0,4,7.0,1100,0,1913,0,98108,47.5231,-122.332,1450,5100,1.3
2436200185,20150223T000000,4,3.5,3840.0,4000,2.0,0,0.0,3,8.0,2640,1200,2001,0,98105,47.6642,-122.291,1620,4000,8.299
6332000050,20150121T000000,3,2.0,1630.0,6550,1.0,0,0.0,5,7.0,850,780,1912,0,98126,47.5452,-122.379,1440,6550,4.64
3824100286,20150319T000000,3,2.25,2440.0,8378,1.0,0,0.0,3,,1480,960,1962,0,98028,47.7705,-122.26,2510,9602,5.65
7287100135,20141001T000000,3,1.0,1830.0,13900,1.0,0,0.0,3,7.0,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,4.23
8682282180,20140923T000000,2,2.0,1560.0,4675,1.0,0,0.0,3,8.0,1560,0,2006,0,98053,47.7086,-122.019,1870,6361,5.09
6402300070,20141208T000000,4,2.5,2390.0,10000,1.0,0,0.0,3,9.0,1590,800,1975,0,98040,47.5801,-122.229,1900,9752,8.0
6071200455,20140523T000000,3,2.0,1830.0,9152,1.0,0,0.0,5,8.0,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,5.5
1853080130,20141105T000000,5,2.75,3210.0,8001,2.0,0,0.0,3,9.0,3210,0,2014,0,98074,47.5935,-122.061,3190,6624,9.24
2770605065,20141118T000000,2,1.0,1180.0,6000,1.0,0,0.0,3,7.0,1180,0,1910,0,98119,47.6531,-122.373,1600,6000,4.5
2807100155,20140515T000000,3,2.0,1400.0,6200,1.0,0,0.0,3,6.0,700,700,1948,0,98133,47.7634,-122.34,1410,7564,2.4
2391601195,20150430T000000,4,4.25,3720.0,5750,2.0,0,2.0,3,9.0,2960,760,2006,0,98116,47.5632,-122.399,2550,5750,10.5
3052700472,20140813T000000,3,2.5,1460.0,1614,2.0,0,0.0,3,8.0,1180,280,2007,0,98117,47.6781,-122.374,1380,1402,4.99
393000142,20141211T000000,4,2.5,2070.0,8658,2.0,0,0.0,3,8.0,2070,0,1999,0,98178,47.5072,-122.257,2010,7215,3.72
1257200050,20140731T000000,5,3.5,3270.0,4080,2.0,0,0.0,3,9.0,2180,1090,2011,0,98115,47.6754,-122.327,1410,4080,13.05
5316100820,20150122T000000,3,3.0,2350.0,1620,2.0,0,0.0,3,9.0,1560,790,2001,0,98112,47.6308,-122.279,2000,4380,11.95
3450300240,20140515T000000,4,1.75,2020.0,7865,1.0,0,0.0,4,7.0,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865,3.02
420000085,20140827T000000,3,1.0,1240.0,5700,1.5,0,0.0,5,6.0,1240,0,1953,0,98056,47.4927,-122.169,1140,5700,2.38
7852180560,20150424T000000,3,2.5,1700.0,4125,2.0,0,0.0,3,7.0,1700,0,2004,0,98065,47.5305,-121.854,1970,4105,4.03
7853280350,,5,4.5,4630.0,6324,2.0,0,0.0,3,9.0,3210,1420,2006,0,98065,47.5382,-121.86,4420,6790,8.09
2349300090,20140516T000000,3,1.0,1250.0,4800,1.0,0,0.0,4,7.0,1250,0,1951,0,98126,47.5517,-122.381,1404,4800,3.4
7967600285,20141211T000000,3,2.25,2520.0,78408,2.0,0,0.0,3,,2520,0,1988,0,98001,47.3514,-122.279,1490,29972,4.49888
9268200658,20140604T000000,2,1.0,960.0,4920,1.0,0,0.0,3,6.0,960,0,1942,0,98117,47.6946,-122.362,1010,5040,2.8
624069050,20150407T000000,4,3.5,5370.0,323215,2.0,0,0.0,3,10.0,5370,0,2002,0,98075,47.6003,-122.076,3780,9891,15.65
8937600080,20150126T000000,3,1.75,1930.0,13350,1.0,0,0.0,3,8.0,1930,0,1967,0,98023,47.3317,-122.365,2270,13350,2.95
3629940160,20150311T000000,5,4.5,5840.0,17168,2.0,0,0.0,3,12.0,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017,22.0
7852070210,20140527T000000,4,3.0,5940.0,11533,2.0,0,4.0,3,11.0,4950,990,2004,0,98065,47.5443,-121.87,4240,12813,11.49
9808590310,20150408T000000,3,2.75,3070.0,10739,2.0,0,0.0,3,10.0,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,10.0075
2525300550,20140603T000000,3,1.0,1200.0,9936,1.0,0,0.0,4,6.0,1200,0,1969,0,98038,47.3609,-122.029,1200,10189,2.25
2592400140,20150211T000000,3,1.75,1520.0,7350,1.0,0,,4,7.0,1140,380,1972,0,98034,47.7167,-122.17,1380,7350,3.865
7518502960,20150227T000000,2,1.0,980.0,5100,1.0,0,0.0,4,6.0,980,0,1907,0,98117,47.6824,-122.38,1190,5100,3.95
6430000945,20141204T000000,2,2.0,1615.0,4590,1.5,0,0.0,5,8.0,1615,0,1906,0,98103,47.6886,-122.348,1470,4590,6.65
1370804446,20150210T000000,4,1.75,1490.0,4485,1.0,0,0.0,3,8.0,1350,140,1960,0,98199,47.6388,-122.399,1380,4846,6.04
2919201365,20140616T000000,4,2.75,2610.0,4160,3.0,0,0.0,5,8.0,1910,700,1910,0,98103,47.6901,-122.357,1470,4140,6.5
4337000160,20150127T000000,2,1.0,830.0,7590,1.0,0,0.0,2,6.0,830,0,1943,0,98166,47.4784,-122.335,980,7590,1.1
3364900375,20150423T000000,2,1.0,,6120,1.0,0,0.0,3,7.0,1620,0,1951,0,98115,47.6731,-122.326,1650,4590,7.5
8835700010,20150116T000000,4,2.5,3620.0,17133,1.0,0,4.0,3,10.0,2220,1400,1993,0,98075,47.5604,-122.027,3530,17026,9.19
3031200205,20140724T000000,5,2.75,2060.0,8906,1.0,0,0.0,4,7.0,1220,840,1978,0,98118,47.5358,-122.289,1840,8906,4.15
7465900060,20150205T000000,3,1.0,1010.0,5864,1.0,0,0.0,3,7.0,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,4.25
339600190,20141014T000000,3,1.0,1310.0,3963,1.0,0,0.0,5,7.0,1310,0,1986,0,98052,47.6826,-122.096,1010,3363,4.2
2607760890,,4,2.5,3030.0,9687,2.0,0,0.0,3,8.0,2020,1010,1998,0,98045,47.485,-121.799,2050,10193,4.71
3603000410,,2,1.0,730.0,6000,1.0,0,0.0,3,6.0,730,0,1950,1985,98198,47.3832,-122.3,1750,7200,1.7495
9406500530,20140912T000000,2,2.0,1090.0,1357,2.0,0,0.0,3,7.0,1090,0,1990,0,98028,47.7526,-122.244,1078,1318,2.49
6600410290,20140819T000000,3,1.75,1320.0,12528,1.0,0,0.0,4,7.0,1320,0,1970,0,98042,47.3234,-122.142,1340,11039,2.075
6206100030,20150501T000000,3,1.0,980.0,10960,1.0,0,0.0,4,7.0,980,0,1953,0,98005,47.5908,-122.173,2100,10960,5.5
1240700006,,3,2.0,,65340,1.5,0,0.0,3,9.0,2320,0,1992,0,98074,47.6106,-122.055,3100,59603,8.7
3004800175,20150416T000000,3,1.0,,5156,1.5,0,0.0,3,7.0,1050,0,1919,0,98106,47.5169,-122.358,1050,5502,1.65
2916200091,20150303T000000,4,2.5,2180.0,7204,2.0,0,0.0,3,8.0,2180,0,2014,0,98133,47.7221,-122.352,1500,7650,7.34
5416500660,20150430T000000,4,2.5,2960.0,4640,2.0,0,,3,9.0,2960,0,2005,0,98038,47.3597,-122.04,2750,4623,4.265
9578500820,20141125T000000,4,3.25,3266.0,5398,2.0,0,0.0,3,8.0,3266,0,2014,0,98023,47.2975,-122.35,3087,5152,4.2495
9573120260,20140610T000000,4,2.25,2560.0,9731,2.0,0,0.0,4,7.0,2560,0,1973,0,98034,47.7261,-122.246,1860,9731,6.5
7140200280,20140715T000000,4,2.75,1910.0,7700,1.0,0,0.0,4,7.0,1000,910,1980,0,98030,47.369,-122.17,1880,7875,2.5
255000320,20140724T000000,3,2.5,1990.0,12866,2.0,0,0.0,4,7.0,1990,0,1986,0,98072,47.7477,-122.17,2310,8803,4.5
3880900010,20140604T000000,5,3.25,3410.0,9088,2.0,0,3.0,3,9.0,2760,650,1912,0,98119,47.6285,-122.361,3540,7100,24.0
2484700155,20141014T000000,4,2.0,2060.0,6000,1.0,0,1.0,4,,1370,690,1954,0,98136,47.5237,-122.383,2060,6600,7.05
1788800910,20141020T000000,3,1.0,1200.0,10458,1.0,0,0.0,4,6.0,1200,0,1961,0,98023,47.3262,-122.342,1160,9000,1.9
6882510020,20140715T000000,4,1.75,1800.0,5210,1.0,0,0.0,5,7.0,1080,720,1979,0,98118,47.5298,-122.28,1870,5365,3.4
2826049106,20140715T000000,3,2.5,1930.0,7266,2.0,0,0.0,3,8.0,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,4.9
324069112,20140617T000000,4,4.0,4420.0,16526,2.0,0,0.0,3,11.0,4420,0,2013,0,98075,47.5914,-122.027,3510,50447,13.25
5437820250,20141110T000000,2,1.75,1020.0,10346,1.0,0,0.0,4,6.0,1020,0,1983,0,98022,47.1958,-122.002,1160,8610,1.87
2887700995,20140508T000000,4,2.75,2280.0,2850,1.5,0,,4,7.0,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,5.3
7660100085,20140908T000000,5,2.75,2860.0,6000,2.5,0,0.0,4,8.0,2380,480,1902,0,98144,47.5906,-122.316,2240,6000,7.5
7135520650,20141212T000000,5,4.25,4420.0,13497,2.0,0,0.0,3,,3510,910,2000,0,98059,47.5262,-122.143,4220,12015,12.05
5126900200,20150429T000000,2,1.0,800.0,8960,1.0,0,0.0,4,6.0,800,0,1944,0,98058,47.4756,-122.174,850,8082,1.62248
1868900675,20140912T000000,4,2.75,2640.0,4000,2.0,0,0.0,5,8.0,1730,910,1925,0,98115,47.6727,-122.297,1530,3740,8.95
1891100090,20140505T000000,3,1.75,1480.0,2185,2.5,0,0.0,3,9.0,1480,0,2005,0,98034,47.6945,-122.17,1480,2441,6.2
9478500180,20140828T000000,3,2.5,1980.0,4500,2.0,0,0.0,3,7.0,1980,0,2012,0,98042,47.3682,-122.117,1980,4500,3.1775
2652500155,20141029T000000,4,1.75,1820.0,4500,1.5,0,0.0,3,8.0,1820,0,1921,0,98119,47.6429,-122.36,1870,3600,8.15
4187000250,20150413T000000,4,2.5,2500.0,4500,2.0,0,0.0,3,7.0,2500,0,2010,0,98059,47.4928,-122.149,2230,4500,4.75
3530470190,20150505T000000,1,1.5,1100.0,3451,1.5,0,,4,8.0,1100,0,1978,0,98198,47.3829,-122.322,1400,4560,2.2
5317100294,20141113T000000,4,4.5,3130.0,5126,3.0,0,0.0,3,10.0,2450,680,2014,0,98112,47.6239,-122.29,2540,7784,13.33
6379500227,20141006T000000,3,2.5,1710.0,1904,2.0,0,0.0,3,8.0,1140,570,2003,0,98116,47.5827,-122.387,1260,1316,5.79
2326300090,,3,1.75,2090.0,4725,2.0,0,0.0,3,7.0,1610,480,1947,2013,98199,47.657,-122.394,1280,4725,8.65
