"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2022-11-10",23,"M","United States","Washington","BK_164",1
"2018-04-21",31,"F","United States","California","BK_155",1
"2018-04-23",31,"F","United States","California","BK_155",1
"2022-12-28",31,"F","United States","California","BK_155",1
"2021-01-05",31,"F","United States","California","BK_155",1
"2023-02-07",31,"F","United States","California","BK_155",1
"2020-08-14",30,"F","United States","Washington","BK_159",1
"2020-10-11",30,"F","United States","Washington","BK_159",1
"2020-05-28",51,"M","United States","California","BK_155",1
"2021-06-06",47,"F","United States","Washington","BK_155",1
"2022-05-06",47,"M","United States","Washington","BK_155",1
"2020-09-23",42,"M","France","Essonne","BK_135",1
"2019-09-07",42,"F","Germany","Saarland","BK_164",2
"2022-07-25",18,"F","United States","California","BK_155",1
"2022-03-16",41,"M","France","Nord","BK_139",2
"2018-07-21",26,"M","United Kingdom","England","BK_133",1
"2020-06-23",44,"M","United States","California","BK_163",1
"2020-08-29",44,"M","United States","California","BK_163",1
"2023-05-04",44,"M","United States","California","BK_163",1
"2021-06-29",44,"M","United States","California","BK_163",1
"2021-05-27",31,"F","France","Nord","BK_136",1
"2018-10-14",31,"M","Germany","Bayern","BK_139",1
"2022-04-12",31,"M","Germany","Bayern","BK_139",3
"2019-10-31",32,"F","Germany","Hamburg","BK_133",2
"2021-06-09",18,"M","Germany","Bayern","BK_137",1
"2022-07-01",19,"F","Germany","Nordrhein-Westfalen","BK_136",3
"2021-04-25",47,"M","Australia","Queensland","BK_138",1
"2020-10-23",17,"M","United States","California","BK_145",1
"2023-05-08",43,"M","Australia","New South Wales","BK_130",1
"2020-10-19",43,"F","Australia","New South Wales","BK_131",1
"2019-01-01",42,"M","United States","California","BK_162",2
"2021-02-18",42,"M","United States","California","BK_162",1
"2023-05-19",42,"F","Canada","British Columbia","BK_136",1
"2022-01-11",40,"F","United States","California","BK_136",1
"2022-01-17",40,"F","United States","California","BK_136",1
"2022-11-16",40,"F","United States","California","BK_136",1
"2021-06-24",40,"F","United States","California","BK_136",1
"2020-04-04",29,"M","France","Essonne","BK_133",1
"2020-07-22",29,"M","France","Essonne","BK_133",1
"2022-04-01",29,"F","France","Garonne (Haute)","BK_133",2
"2023-01-07",29,"M","France","Seine Saint Denis","BK_140",2
"2019-01-23",30,"M","France","Seine Saint Denis","BK_134",2
"2020-11-03",33,"M","Germany","Saarland","BK_137",1
"2020-10-21",33,"M","France","Nord","BK_136",1
"2022-05-17",31,"F","France","Seine et Marne","BK_136",3
"2022-12-20",33,"M","France","Yveline","BK_136",3
"2018-12-01",20,"M","Germany","Hamburg","BK_140",1
"2019-09-26",56,"F","United Kingdom","England","BK_162",2
"2018-09-26",56,"F","United Kingdom","England","BK_162",1
"2020-06-01",54,"M","France","Seine et Marne","BK_139",1
"2022-09-19",17,"M","Australia","Tasmania","BK_128",1
"2019-11-03",18,"F","Australia","Queensland","BK_132",2
"2018-11-22",18,"F","Australia","Queensland","BK_132",1
"2022-06-15",36,"F","France","Seine Saint Denis","BK_135",1
"2023-03-27",36,"F","France","Seine Saint Denis","BK_135",1
"2021-06-26",37,"M","Germany","Hessen","BK_135",1
"2018-10-10",38,"M","United Kingdom","England","BK_135",3
"2020-07-30",38,"M","United Kingdom","England","BK_135",1
"2020-12-08",38,"M","United Kingdom","England","BK_136",1
"2023-06-28",38,"M","United Kingdom","England","BK_136",1
"2022-06-15",39,"M","France","Hauts de Seine","BK_136",1
"2020-10-12",27,"M","France","Seine Saint Denis","BK_140",1
"2022-07-22",45,"F","France","Yveline","BK_141",1
"2018-10-12",53,"F","United Kingdom","England","BK_135",1
"2020-06-08",53,"F","United Kingdom","England","BK_135",1
"2022-12-19",53,"F","United Kingdom","England","BK_136",2
"2020-01-15",44,"M","Germany","Nordrhein-Westfalen","BK_137",1
"2020-01-09",50,"F","Germany","Hamburg","BK_137",1
"2022-01-09",50,"F","Germany","Hamburg","BK_137",1
"2020-06-13",22,"M","Australia","Queensland","BK_128",1
"2020-12-01",23,"M","Australia","South Australia","BK_129",1
"2020-12-12",26,"F","Australia","Victoria","BK_129",1
"2021-01-12",42,"M","Australia","New South Wales","BK_128",1
"2023-06-08",42,"M","Australia","New South Wales","BK_128",1
"2019-05-26",40,"F","Australia","Victoria","BK_131",2
"2023-01-12",40,"F","Australia","Victoria","BK_131",3
"2021-02-20",39,"F","Australia","Victoria","BK_131",1
"2021-06-03",39,"F","Australia","Victoria","BK_131",1
"2020-10-28",36,"F","Australia","South Australia","BK_130",1
"2020-07-09",35,"F","Australia","Victoria","BK_130",1
"2019-03-16",41,"F","Australia","New South Wales","BK_131",2
"2022-11-01",41,"F","Australia","New South Wales","BK_132",3
"2021-01-26",41,"F","Australia","New South Wales","BK_132",1
"2019-01-16",57,"M","Australia","New South Wales","BK_136",2
"2020-09-15",57,"M","Australia","New South Wales","BK_130",1
"2021-06-07",57,"M","Australia","New South Wales","BK_130",1
"2020-09-30",55,"F","Australia","New South Wales","BK_132",1
"2018-09-28",24,"M","Canada","British Columbia","BK_144",1
"2020-05-25",24,"M","Canada","British Columbia","BK_144",1
"2023-06-21",50,"F","United States","Washington","BK_142",3
"2019-05-30",47,"F","United States","California","BK_142",2
"2018-05-30",47,"F","United States","California","BK_142",1
"2019-10-02",47,"F","United States","California","BK_142",2
"2020-04-09",47,"F","United States","California","BK_142",1
"2019-11-16",41,"M","United Kingdom","England","BK_138",2
"2023-03-07",41,"M","United Kingdom","England","BK_137",1
"2020-11-27",64,"F","Canada","British Columbia","BK_137",1
"2021-01-24",62,"M","Canada","Alberta","BK_142",1
"2018-06-12",61,"F","United States","Oregon","BK_141",1
"2018-02-24",43,"M","United States","Washington","BK_141",1
"2018-12-23",43,"M","United States","Washington","BK_141",1
"2022-12-26",51,"F","Australia","Tasmania","BK_131",2
"2019-04-20",31,"F","Australia","New South Wales","BK_132",2
"2020-12-18",31,"F","Australia","New South Wales","BK_132",1
"2021-01-02",31,"F","Australia","New South Wales","BK_132",1
"2021-06-24",34,"F","Australia","Victoria","BK_128",1
"2022-12-13",24,"F","France","Yveline","BK_148",1
"2020-02-19",23,"F","Germany","Hamburg","BK_141",1
"2023-06-17",24,"M","Germany","Nordrhein-Westfalen","BK_138",1
"2020-07-12",25,"M","France","Yveline","BK_147",1
"2020-02-25",25,"F","Germany","Bayern","BK_141",1
"2022-02-25",26,"F","Germany","Nordrhein-Westfalen","BK_135",1
"2022-11-23",31,"F","United States","New York","BK_165",1
"2020-07-18",48,"M","United States","Washington","BK_144",1
"2020-03-14",52,"M","Germany","Saarland","BK_138",1
"2018-05-04",22,"M","Australia","New South Wales","BK_128",4
"2020-02-07",22,"M","Australia","New South Wales","BK_129",1
"2022-02-17",31,"F","Australia","Queensland","BK_129",1
"2019-02-24",31,"M","Australia","New South Wales","BK_129",2
"2022-05-09",31,"M","Australia","New South Wales","BK_131",1
"2022-11-30",31,"M","Australia","New South Wales","BK_131",1
"2020-12-19",31,"M","Australia","New South Wales","BK_131",1
"2020-12-24",31,"M","Australia","New South Wales","BK_131",1
"2021-03-27",63,"F","Canada","British Columbia","BK_142",1
"2021-02-17",43,"M","Australia","Queensland","BK_130",1
"2018-12-09",42,"F","Australia","New South Wales","BK_132",1
"2022-12-08",42,"F","Australia","New South Wales","BK_132",2
"2023-02-14",31,"F","United States","Washington","BK_142",3
"2022-03-20",25,"M","Germany","Hessen","BK_141",1
"2019-05-12",26,"F","United Kingdom","England","BK_143",2
"2020-09-28",26,"F","United Kingdom","England","BK_143",1
"2020-11-28",26,"F","United Kingdom","England","BK_143",1
"2019-12-06",26,"F","France","Nord","BK_141",2
"2019-06-26",39,"M","United States","California","BK_142",2
"2022-03-29",39,"M","United States","California","BK_142",1
"2023-04-28",39,"M","United States","California","BK_142",1
"2018-05-16",41,"F","France","Nord","BK_135",1
"2020-08-30",19,"F","Australia","Victoria","BK_131",1
"2022-12-20",36,"M","Germany","Saarland","BK_144",1
"2022-12-30",39,"F","France","Seine (Paris)","BK_140",1
"2022-01-12",37,"F","United Kingdom","England","BK_144",3
"2022-12-13",37,"F","United Kingdom","England","BK_144",3
"2020-12-20",37,"F","United Kingdom","England","BK_144",1
"2022-12-20",37,"F","United Kingdom","England","BK_144",1
"2019-01-05",27,"M","Germany","Hessen","BK_144",2
"2022-03-04",27,"M","Germany","Hessen","BK_144",3
"2023-04-12",28,"F","Germany","Hamburg","BK_142",1
"2020-02-08",28,"M","France","Loiret","BK_148",1
"2022-04-19",28,"M","France","Loiret","BK_148",3
"2020-12-27",28,"M","France","Loiret","BK_148",1
"2022-05-12",29,"F","France","Seine Saint Denis","BK_149",1
"2020-06-19",35,"M","France","Nord","BK_144",1
"2023-01-26",35,"M","France","Nord","BK_144",1
"2022-04-13",35,"F","Germany","Saarland","BK_143",2
"2021-04-07",35,"F","Germany","Saarland","BK_143",1
"2018-09-03",35,"F","France","Seine (Paris)","BK_138",2
"2021-05-03",21,"M","United Kingdom","England","BK_133",1
"2020-04-08",22,"M","Germany","Nordrhein-Westfalen","BK_133",1
"2023-02-16",22,"M","Germany","Hessen","BK_141",1
"2019-09-08",22,"M","United Kingdom","England","BK_141",2
"2020-06-24",42,"F","France","Essonne","BK_134",1
"2023-02-24",42,"F","France","Yveline","BK_142",2
"2020-11-07",19,"F","Australia","New South Wales","BK_129",1
"2020-03-15",19,"M","Australia","New South Wales","BK_132",1
"2020-08-18",19,"M","Australia","New South Wales","BK_132",1
"2020-11-28",19,"M","Australia","New South Wales","BK_132",1
"2023-02-18",19,"M","Australia","New South Wales","BK_132",2
"2018-06-05",20,"F","Australia","Victoria","BK_148",1
"2022-05-11",54,"M","Germany","Hamburg","BK_149",1
"2019-02-01",36,"F","United Kingdom","England","BK_144",2
"2020-09-21",36,"F","United Kingdom","England","BK_144",1
"2021-02-20",37,"M","Germany","Brandenburg","BK_137",1
"2021-02-07",38,"M","Germany","Hessen","BK_138",1
"2022-06-06",39,"F","France","Seine Saint Denis","BK_135",1
"2022-06-09",38,"F","France","Nord","BK_137",1
"2023-05-28",38,"F","France","Nord","BK_137",1
"2021-03-26",27,"F","France","Hauts de Seine","BK_156",1
"2020-04-20",29,"F","France","Hauts de Seine","BK_152",1
"2018-11-29",29,"M","France","Seine (Paris)","BK_154",1
"2020-04-01",29,"M","France","Seine (Paris)","BK_154",1
"2020-06-17",30,"F","Germany","Hessen","BK_136",1
"2021-01-04",31,"F","France","Seine (Paris)","BK_159",1
"2020-06-23",31,"F","Germany","Hamburg","BK_159",1
"2021-04-01",32,"F","France","Seine et Marne","BK_157",1
"2019-04-25",34,"F","Germany","Hamburg","BK_141",2
"2018-04-25",34,"F","Germany","Hamburg","BK_141",1
"2020-09-12",34,"F","Germany","Hamburg","BK_141",1
"2022-09-12",34,"F","Germany","Hamburg","BK_141",1
"2021-02-09",34,"F","Germany","Hamburg","BK_141",1
"2021-06-05",22,"F","France","Yveline","BK_158",1
"2019-11-12",22,"M","France","Nord","BK_144",2
"2018-03-26",24,"M","France","Essonne","BK_142",1
"2021-04-09",24,"M","France","Essonne","BK_153",1
"2021-03-12",36,"M","United States","Washington","BK_141",1
"2022-03-05",37,"F","United States","Washington","BK_143",2
"2020-06-16",37,"F","United States","Washington","BK_143",1
"2023-03-19",50,"F","United States","California","BK_143",1
"2019-07-02",39,"F","Germany","Saarland","BK_144",2
"2018-02-07",27,"M","Australia","New South Wales","BK_135",1
"2018-03-01",27,"M","Australia","New South Wales","BK_135",1
"2022-03-18",27,"M","Australia","New South Wales","BK_132",1
"2022-08-07",30,"M","Australia","Victoria","BK_129",2
"2019-04-29",34,"M","Australia","Victoria","BK_133",2
"2021-04-22",34,"M","Australia","Victoria","BK_128",1
"2023-04-22",34,"M","Australia","Victoria","BK_128",2
"2022-10-14",34,"F","Australia","Queensland","BK_132",1
"2023-04-01",34,"F","Australia","Queensland","BK_132",1
"2018-02-21",34,"F","Australia","New South Wales","BK_133",1
"2020-05-06",34,"F","Australia","New South Wales","BK_131",1
"2022-08-20",34,"F","Australia","New South Wales","BK_131",1
"2022-12-16",34,"F","Australia","New South Wales","BK_131",2
"2021-04-19",34,"F","Australia","New South Wales","BK_131",1
"2021-05-10",34,"F","Australia","New South Wales","BK_131",1
"2021-06-02",34,"F","Australia","New South Wales","BK_131",1
"2022-08-09",39,"M","Australia","Victoria","BK_129",2
"2023-06-17",39,"M","Australia","Victoria","BK_129",1
"2021-06-01",55,"F","Australia","Victoria","BK_128",1
"2021-06-14",55,"F","Australia","Victoria","BK_128",1
"2018-08-17",47,"F","Australia","New South Wales","BK_148",4
"2022-04-14",47,"F","Australia","New South Wales","BK_130",1
"2019-08-03",43,"F","Australia","Victoria","BK_143",2
"2023-03-17",43,"F","Australia","Victoria","BK_132",1
"2019-12-27",41,"F","Australia","Victoria","BK_129",2
"2020-01-05",41,"F","Australia","Victoria","BK_129",1
"2020-09-20",41,"F","Australia","Victoria","BK_129",1
"2020-02-08",33,"M","United States","Washington","BK_143",1
"2022-05-09",33,"M","United States","Washington","BK_143",2
"2021-05-15",33,"M","United States","Washington","BK_143",1
"2019-05-13",26,"F","France","Yveline","BK_136",2
"2019-02-01",29,"F","Australia","New South Wales","BK_133",2
"2020-02-12",29,"F","Australia","New South Wales","BK_132",1
"2022-05-31",29,"F","Australia","New South Wales","BK_132",1
"2020-02-04",30,"M","Australia","Queensland","BK_128",1
"2019-01-02",41,"F","Australia","Queensland","BK_140",2
"2018-01-02",41,"F","Australia","Queensland","BK_140",3
"2022-09-18",41,"F","Australia","Queensland","BK_130",1
"2020-11-13",41,"F","Australia","Queensland","BK_130",1
"2020-03-22",53,"F","United States","Oregon","BK_141",1
"2022-03-22",53,"F","United States","Oregon","BK_141",2
"2023-06-04",52,"M","United States","Washington","BK_144",1
"2023-01-08",46,"F","United States","California","BK_144",1
"2018-06-12",41,"M","France","Seine (Paris)","BK_136",3
"2020-11-17",41,"M","France","Seine (Paris)","BK_153",1
"2019-10-25",41,"M","Germany","Nordrhein-Westfalen","BK_146",2
"2020-01-29",41,"M","Germany","Nordrhein-Westfalen","BK_146",1
"2022-04-13",41,"M","Germany","Nordrhein-Westfalen","BK_146",1
"2022-08-21",43,"F","France","Seine Saint Denis","BK_157",3
"2018-10-21",44,"F","Germany","Hessen","BK_160",3
"2018-12-17",44,"M","United Kingdom","England","BK_149",1
"2020-05-13",44,"M","United Kingdom","England","BK_149",1
"2023-04-11",46,"F","Germany","Nordrhein-Westfalen","BK_147",1
"2019-09-22",47,"M","France","Seine Saint Denis","BK_147",2
"2020-06-21",22,"M","Australia","Victoria","BK_129",1
"2022-06-21",22,"M","Australia","Victoria","BK_129",1
"2020-10-25",22,"F","Australia","Victoria","BK_132",1
"2019-01-21",24,"M","Australia","Victoria","BK_133",2
"2019-02-14",24,"M","Australia","Victoria","BK_133",2
"2022-12-28",24,"M","Australia","Victoria","BK_131",1
"2018-11-05",25,"F","Australia","New South Wales","BK_135",3
"2022-03-12",25,"F","Australia","New South Wales","BK_130",2
"2020-07-24",25,"F","Australia","New South Wales","BK_130",1
"2020-12-09",25,"F","Australia","New South Wales","BK_130",1
"2022-12-11",25,"F","Australia","New South Wales","BK_130",2
"2022-03-22",26,"M","Germany","Hessen","BK_147",2
"2019-04-05",24,"F","United States","California","BK_148",2
"2023-05-14",42,"M","France","Somme","BK_159",1
"2023-05-01",43,"F","Germany","Saarland","BK_147",2
"2020-01-18",58,"F","United Kingdom","England","BK_145",1
"2019-06-02",18,"M","Australia","South Australia","BK_165",2
"2019-10-23",36,"M","France","Hauts de Seine","BK_143",2
"2020-01-29",37,"M","United Kingdom","England","BK_141",1
"2021-02-06",37,"M","United Kingdom","England","BK_146",1
"2019-11-27",38,"M","France","Seine (Paris)","BK_142",2
"2020-05-13",27,"M","Germany","Nordrhein-Westfalen","BK_143",1
"2023-04-11",28,"F","Germany","Bayern","BK_141",2
"2018-10-20",29,"F","United Kingdom","England","BK_145",1
"2018-12-22",29,"F","United Kingdom","England","BK_145",1
"2022-11-22",29,"F","United Kingdom","England","BK_145",1
"2021-01-12",29,"F","United Kingdom","England","BK_145",1
"2023-06-07",29,"F","United Kingdom","England","BK_145",3
"2020-07-09",31,"F","France","Essonne","BK_142",1
"2023-02-21",31,"F","France","Essonne","BK_150",1
"2022-02-08",30,"M","France","Yveline","BK_149",3
"2019-10-30",30,"F","France","Seine (Paris)","BK_152",2
"2018-10-30",30,"F","France","Seine (Paris)","BK_152",1
"2020-07-28",31,"M","France","Seine Saint Denis","BK_152",1
"2021-05-17",31,"M","France","Seine Saint Denis","BK_154",1
"2020-02-09",33,"M","France","Seine et Marne","BK_142",1
"2020-02-26",31,"F","France","Seine Saint Denis","BK_145",1
"2022-08-29",34,"M","France","Yveline","BK_135",1
"2022-03-24",22,"F","France","Seine Saint Denis","BK_147",3
"2020-08-26",37,"F","United States","Oregon","BK_147",1
"2020-08-30",37,"F","United States","Oregon","BK_147",1
"2022-06-21",37,"F","United States","California","BK_149",1
"2020-08-24",37,"F","United States","California","BK_149",1
"2022-11-12",37,"F","United States","California","BK_149",2
"2022-12-19",37,"F","United States","California","BK_149",1
"2022-11-04",39,"M","United States","Washington","BK_145",1
"2022-11-27",39,"M","United States","Washington","BK_145",3
"2022-11-28",39,"M","United States","Washington","BK_145",1
"2020-12-04",39,"M","United States","Washington","BK_145",1
"2019-09-19",27,"M","France","Seine (Paris)","BK_145",2
"2020-04-01",27,"M","France","Seine (Paris)","BK_145",1
"2020-12-15",27,"M","France","Seine (Paris)","BK_145",1
"2018-12-28",46,"M","Germany","Saarland","BK_159",1
"2020-10-31",31,"M","Germany","Saarland","BK_154",1
"2023-04-23",30,"M","France","Nord","BK_146",2
"2022-05-27",31,"M","France","Nord","BK_136",1
"2021-05-07",31,"M","France","Nord","BK_136",1
"2022-05-05",34,"M","France","Seine (Paris)","BK_147",1
"2018-05-05",35,"F","Germany","Nordrhein-Westfalen","BK_133",1
"2022-06-17",22,"M","France","Seine Saint Denis","BK_133",1
"2020-12-15",22,"M","France","Seine Saint Denis","BK_133",1
"2022-11-01",29,"F","Australia","Victoria","BK_130",1
"2019-02-11",31,"F","Australia","Tasmania","BK_140",2
"2022-11-07",32,"M","Australia","Queensland","BK_129",1
"2018-12-09",34,"M","Australia","Queensland","BK_136",2
"2019-12-23",34,"M","Australia","Queensland","BK_136",2
"2018-12-23",34,"M","Australia","Queensland","BK_136",2
"2020-08-07",35,"F","Australia","Tasmania","BK_131",1
"2018-05-15",44,"M","Australia","New South Wales","BK_140",2
"2021-03-01",44,"M","Australia","New South Wales","BK_130",1
"2023-04-17",44,"M","Australia","New South Wales","BK_130",1
"2022-12-07",55,"F","Australia","Queensland","BK_130",1
"2019-06-19",42,"M","Canada","British Columbia","BK_147",2
"2020-11-06",56,"F","United States","California","BK_148",1
"2019-03-20",46,"M","Australia","South Australia","BK_163",2
"2023-01-13",45,"F","Australia","Queensland","BK_128",1
"2018-03-09",42,"M","Australia","Victoria","BK_135",2
"2018-10-15",41,"M","Australia","Queensland","BK_134",4
"2020-11-03",41,"M","Australia","Queensland","BK_129",1
"2018-05-20",40,"F","Australia","New South Wales","BK_135",3
"2020-05-30",40,"F","Australia","New South Wales","BK_130",1
"2022-11-09",40,"F","Australia","New South Wales","BK_130",1
"2021-06-29",40,"F","Australia","New South Wales","BK_130",1
"2019-06-15",40,"M","Germany","Saarland","BK_158",2
"2020-08-31",40,"M","Germany","Saarland","BK_153",1
"2020-04-24",42,"M","Germany","Nordrhein-Westfalen","BK_151",1
"2023-01-17",42,"M","Germany","Nordrhein-Westfalen","BK_155",1
"2019-02-14",42,"F","United Kingdom","England","BK_155",2
"2020-05-08",42,"F","United Kingdom","England","BK_155",1
"2020-05-21",42,"F","United Kingdom","England","BK_155",1
"2022-08-27",42,"F","United Kingdom","England","BK_155",1
"2021-02-07",42,"F","United Kingdom","England","BK_155",1
"2020-06-02",48,"F","United Kingdom","England","BK_152",1
"2020-06-20",48,"F","United Kingdom","England","BK_152",1
"2022-06-20",48,"F","United Kingdom","England","BK_152",1
"2022-10-12",49,"M","France","Seine (Paris)","BK_152",1
"2019-11-17",21,"F","Australia","New South Wales","BK_136",2
"2022-11-10",21,"F","Australia","New South Wales","BK_128",2
"2022-12-04",21,"F","Australia","New South Wales","BK_128",1
"2022-04-26",21,"M","Australia","South Australia","BK_129",1
"2019-04-21",25,"F","Australia","Queensland","BK_136",2
"2020-12-01",27,"F","Australia","South Australia","BK_132",1
"2022-03-05",28,"F","United States","Washington","BK_148",1
"2022-04-26",28,"M","United States","Washington","BK_149",2
"2020-10-08",28,"M","United States","Washington","BK_149",1
"2022-10-13",28,"M","United States","Washington","BK_149",1
"2019-01-22",34,"F","United States","California","BK_135",2
"2019-03-16",34,"F","United States","California","BK_135",2
"2020-08-10",34,"F","United States","California","BK_135",1
"2022-11-26",34,"F","United States","California","BK_135",3
"2023-02-15",34,"F","United States","California","BK_135",1
"2023-04-21",34,"F","United States","California","BK_135",1
"2023-05-24",34,"F","United States","California","BK_135",1
"2018-12-07",25,"F","United Kingdom","England","BK_154",1
"2021-02-12",25,"F","United Kingdom","England","BK_154",1
"2023-04-07",25,"F","United Kingdom","England","BK_154",3
"2022-03-16",26,"F","France","Seine (Paris)","BK_140",3
"2019-03-17",26,"M","Germany","Saarland","BK_147",2
"2018-03-17",26,"M","Germany","Saarland","BK_147",3
"2018-11-11",18,"M","Australia","Victoria","BK_164",3
"2020-08-04",18,"M","Australia","Victoria","BK_130",1
"2019-02-12",36,"F","Canada","British Columbia","BK_147",2
"2023-06-04",36,"F","Canada","British Columbia","BK_147",3
"2018-07-08",38,"M","United States","Washington","BK_133",2
"2018-12-30",29,"F","Australia","Queensland","BK_133",1
"2020-02-01",29,"F","Australia","Queensland","BK_133",1
"2020-10-29",29,"F","Australia","Queensland","BK_132",1
"2019-04-25",29,"M","Australia","South Australia","BK_141",2
"2019-04-12",30,"F","Australia","Queensland","BK_144",2
"2020-08-24",31,"F","Australia","South Australia","BK_129",1
"2019-04-11",66,"M","Australia","New South Wales","BK_144",2
"2020-12-15",66,"M","Australia","New South Wales","BK_132",1
"2018-04-02",32,"F","Australia","South Australia","BK_143",1
"2023-06-13",18,"M","United States","California","BK_146",2
"2023-01-22",55,"F","United States","California","BK_149",1
"2019-10-14",45,"F","Australia","Victoria","BK_163",2
"2022-11-03",45,"F","Australia","Victoria","BK_131",1
"2022-11-03",45,"F","Australia","Victoria","BK_131",2
"2022-12-20",54,"M","United States","California","BK_148",1
"2018-08-04",48,"F","United States","California","BK_146",2
"2019-10-01",48,"F","United States","California","BK_146",2
"2023-01-23",48,"F","United States","California","BK_146",1
"2021-03-09",48,"F","United States","California","BK_146",1
"2021-05-20",48,"F","United States","California","BK_146",1
"2022-06-18",45,"F","United States","Washington","BK_135",1
"2020-10-17",45,"F","United States","Washington","BK_135",1
"2020-12-30",45,"F","United States","Washington","BK_135",1
"2023-04-18",45,"F","United States","Washington","BK_135",1
"2021-05-17",45,"F","Canada","British Columbia","BK_133",1
"2023-05-17",45,"F","Canada","British Columbia","BK_133",1
"2018-10-29",40,"F","Germany","Hamburg","BK_161",1
"2020-07-03",26,"F","Australia","New South Wales","BK_129",1
"2022-07-03",26,"F","Australia","New South Wales","BK_129",1
"2020-11-12",26,"F","Australia","New South Wales","BK_129",1
"2018-06-17",27,"F","Australia","Victoria","BK_133",2
"2019-09-17",27,"F","Australia","Victoria","BK_133",2
"2023-04-08",41,"F","United States","Oregon","BK_133",1
"2021-05-01",63,"M","United States","California","BK_140",1
"2018-06-29",29,"F","United States","Oregon","BK_145",4
"2020-07-01",29,"F","United States","Oregon","BK_145",1
"2022-07-01",29,"F","United States","Oregon","BK_145",2
"2018-04-23",27,"M","United States","California","BK_147",4
"2020-08-31",27,"M","United States","California","BK_147",1
"2020-11-07",27,"M","United States","California","BK_147",1
"2020-12-24",27,"M","United States","California","BK_147",1
"2022-07-25",32,"M","United States","Washington","BK_149",1
"2019-12-31",25,"F","Germany","Hessen","BK_145",2
"2020-07-15",42,"F","United States","Washington","BK_163",1
"2022-04-20",40,"M","United States","California","BK_147",2
"2023-02-28",40,"M","United States","California","BK_147",1
"2023-04-11",40,"M","United States","California","BK_147",1
"2018-06-19",18,"F","Australia","New South Wales","BK_165",2
"2020-03-16",18,"F","Australia","New South Wales","BK_165",1
"2020-09-14",18,"M","Australia","New South Wales","BK_132",1
"2021-01-21",18,"M","Australia","New South Wales","BK_132",1
"2018-12-24",36,"M","Germany","Hessen","BK_149",1
"2020-12-14",36,"M","Germany","Hessen","BK_149",1
"2019-12-01",36,"F","Germany","Brandenburg","BK_147",2
"2020-12-27",36,"F","Germany","Brandenburg","BK_156",1
"2022-12-27",36,"F","Germany","Brandenburg","BK_156",1
"2021-05-19",38,"M","Germany","Nordrhein-Westfalen","BK_161",1
"2021-02-28",38,"M","France","Seine Saint Denis","BK_145",1
"2023-03-29",27,"F","United Kingdom","England","BK_157",1
"2021-04-23",27,"F","United Kingdom","England","BK_157",1
"2023-05-12",27,"F","United Kingdom","England","BK_157",3
"2023-06-16",27,"F","United Kingdom","England","BK_157",1
"2019-02-02",28,"M","Germany","Nordrhein-Westfalen","BK_144",2
"2020-03-10",28,"M","Germany","Nordrhein-Westfalen","BK_144",1
"2022-06-15",28,"M","Germany","Nordrhein-Westfalen","BK_144",3
"2021-02-12",33,"F","France","Hauts de Seine","BK_147",1
"2022-04-30",31,"F","Germany","Bayern","BK_146",1
"2022-02-25",32,"F","United Kingdom","England","BK_146",1
"2020-04-08",32,"F","United Kingdom","England","BK_146",1
"2022-04-25",32,"F","United Kingdom","England","BK_146",1
"2020-05-31",21,"M","Germany","Nordrhein-Westfalen","BK_147",1
"2023-06-11",35,"F","France","Garonne (Haute)","BK_147",1
"2023-05-07",56,"F","Germany","Hamburg","BK_165",1
"2022-05-14",56,"M","Germany","Nordrhein-Westfalen","BK_146",1
"2020-10-14",18,"M","Australia","Queensland","BK_130",1
"2021-02-26",18,"M","Australia","Queensland","BK_130",1
"2022-05-08",37,"F","Germany","Hessen","BK_162",1
"2023-05-22",37,"F","Germany","Hessen","BK_162",1
"2020-07-16",37,"F","France","Seine (Paris)","BK_149",1
"2022-04-23",28,"M","France","Loir et Cher","BK_163",2
"2018-05-18",29,"F","Germany","Saarland","BK_142",3
"2020-12-13",29,"F","Germany","Saarland","BK_142",1
"2023-01-13",29,"F","Germany","Saarland","BK_142",1
"2023-05-06",29,"F","Germany","Saarland","BK_142",1
"2018-01-18",29,"M","United Kingdom","England","BK_144",1
"2020-08-14",29,"M","United Kingdom","England","BK_144",1
"2022-10-08",29,"M","United Kingdom","England","BK_144",1
"2020-12-05",29,"M","United Kingdom","England","BK_144",1
"2023-06-01",29,"M","United Kingdom","England","BK_156",1
"2018-07-21",32,"M","France","Nord","BK_163",4
"2019-05-14",22,"F","France","Seine (Paris)","BK_141",2
"2018-05-14",22,"F","France","Seine (Paris)","BK_141",1
"2019-01-10",37,"M","United States","Washington","BK_148",2
"2020-12-21",37,"M","United States","Washington","BK_148",1
"2022-08-14",28,"F","Australia","Victoria","BK_139",1
"2019-07-31",27,"F","Australia","Queensland","BK_140",2
"2018-02-26",35,"M","Australia","New South Wales","BK_142",3
"2022-05-21",35,"M","Australia","New South Wales","BK_142",3
"2022-12-03",35,"M","Australia","New South Wales","BK_138",3
"2019-07-21",35,"F","Australia","New South Wales","BK_144",2
"2019-12-28",35,"F","Australia","New South Wales","BK_144",2
"2022-05-22",35,"F","Australia","New South Wales","BK_144",3
"2020-09-05",35,"F","Australia","New South Wales","BK_134",1
"2022-09-05",35,"F","Australia","New South Wales","BK_134",1
"2020-11-14",35,"F","Australia","New South Wales","BK_134",1
"2022-12-19",35,"F","Australia","New South Wales","BK_134",1
